,Name,Tweet Order,Text,Compound,Positive,Negative,Neutral,Time,Adj Time
447,@nytimes,53,The tech industry was once one of President Trump's most vocal opponents.  Now it has increasingly found common gro… https://t.co/fETU5Ha4Ba,0.0,0.0,0.0,1.0,Fri Mar 30 23:37:45 +0000 2018,2018-03-30 23:37:45+00:00
448,@nytimes,52,She was fit and healthy. So why did her right lung mysteriously collapse? https://t.co/cDamzO81ZG,0.25,0.268,0.165,0.567,Fri Mar 30 23:19:08 +0000 2018,2018-03-30 23:19:08+00:00
449,@nytimes,51,"If the addition of a citizenship question to the 2020 census reduces participation of noncitizens, here are the sta… https://t.co/VU2mtnAVvF",0.0,0.0,0.0,1.0,Fri Mar 30 23:00:04 +0000 2018,2018-03-30 23:00:04+00:00
450,@nytimes,50,"RT @abscribe: After #Harvey pounded Texas, a @nytimes team of journalists spent time with families to understand how they made a decision t…",0.0,0.0,0.0,1.0,Fri Mar 30 22:50:04 +0000 2018,2018-03-30 22:50:04+00:00
451,@nytimes,49,"The fatal police shooting of Alton Sterling in 2016 has led to the firing of one Baton Rouge, La., officer. Another… https://t.co/DJpNOco0Sn",-0.7096,0.0,0.228,0.772,Fri Mar 30 22:38:40 +0000 2018,2018-03-30 22:38:40+00:00
452,@nytimes,48,RT @nytclimate: You shouldn't pass over this excellent story about drought and famine in ancient Egypt: a timeless tale of failing to adapt…,0.2675,0.158,0.119,0.723,Fri Mar 30 22:28:28 +0000 2018,2018-03-30 22:28:28+00:00
453,@nytimes,47,Amia Tyrae is at least the 7th transgender woman killed in the U.S. this year. She “was taken away in the very mann… https://t.co/3uIKUiquso,-0.6705,0.0,0.164,0.836,Fri Mar 30 22:15:05 +0000 2018,2018-03-30 22:15:05+00:00
454,@nytimes,46,The Metropolitan Opera is presenting a new opera for babies between between 6 months old and 18 months old https://t.co/e2eFUDFUYC,0.0,0.0,0.0,1.0,Fri Mar 30 22:00:06 +0000 2018,2018-03-30 22:00:06+00:00
455,@nytimes,45,RT @nytfood: Remember Balducci's? The man credited with creating the gastronomic mecca is dead at 92 https://t.co/QWJz32P7Y8 https://t.co/O…,-0.1531,0.196,0.179,0.625,Fri Mar 30 21:45:06 +0000 2018,2018-03-30 21:45:06+00:00
456,@nytimes,44,"The Man Booker is Britain’s most prestigious literary award, but for the past 2 years, American writers have domina… https://t.co/FISkVSO6kv",0.336,0.117,0.0,0.883,Fri Mar 30 21:35:04 +0000 2018,2018-03-30 21:35:04+00:00
457,@nytimes,43,"""I want to die over there, not here."" The New York Times joined an elderly couple on a bittersweet journey home to… https://t.co/DRsP7fwudW",-0.5994,0.051,0.204,0.745,Fri Mar 30 21:25:04 +0000 2018,2018-03-30 21:25:04+00:00
458,@nytimes,42,Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/uxlQbv3xDN,-0.4404,0.0,0.121,0.879,Fri Mar 30 21:10:04 +0000 2018,2018-03-30 21:10:04+00:00
459,@nytimes,41,"RT @nytfood: We have recipes for Passover, Easter and the weekend. (And a suggestion for April Fools' Day: Make a cherry cola-chocolate-may…",-0.4939,0.0,0.144,0.856,Fri Mar 30 20:55:02 +0000 2018,2018-03-30 20:55:02+00:00
460,@nytimes,40,"The sordid love affair between Elizabeth Taylor and Richard Burton during ""Cleopatra"" is now an onstage drama https://t.co/ioZrmQLekP",0.6369,0.198,0.0,0.802,Fri Mar 30 20:40:06 +0000 2018,2018-03-30 20:40:06+00:00
461,@nytimes,39,"RT @nytopinion: In Memphis, Martin Luther King's dream of income equality remains far from fulfilled https://t.co/8hy3fxZYyS",0.5859,0.255,0.0,0.745,Fri Mar 30 20:25:05 +0000 2018,2018-03-30 20:25:05+00:00
462,@nytimes,38,"RT @nytimesworld: “At the airport in Bucharest, I was surrounded by customs officials. They said, ‘You’re dead,’ ” he recalled with disbeli…",0.0,0.0,0.0,1.0,Fri Mar 30 20:10:07 +0000 2018,2018-03-30 20:10:07+00:00
463,@nytimes,37,How Ta-Nehisi Coates’s deeply personal “Between the World and Me” was adapted into a stage performance at the Apollo https://t.co/OtttIFqRmu,0.0,0.0,0.0,1.0,Fri Mar 30 19:58:07 +0000 2018,2018-03-30 19:58:07+00:00
464,@nytimes,36,“Roseanne” is going to be here for a while. The revived sitcom is getting a second season. https://t.co/U99w72y13Z,0.0,0.0,0.0,1.0,Fri Mar 30 19:48:01 +0000 2018,2018-03-30 19:48:01+00:00
465,@nytimes,35,RT @nytimesarts: Netflix enters its teenage phase https://t.co/3Bu8BbznHn,0.0,0.0,0.0,1.0,Fri Mar 30 19:38:01 +0000 2018,2018-03-30 19:38:01+00:00
466,@nytimes,34,A Census Bureau panel of expert advisers on Friday rebuked the Trump administration’s decision to add a question on… https://t.co/21aW2YW6Bm,0.0,0.0,0.0,1.0,Fri Mar 30 19:28:05 +0000 2018,2018-03-30 19:28:05+00:00
467,@nytimes,33,Maguire University has attended every Final Four weekend since 1963. Which is pretty good when one considers the sc… https://t.co/SvVmqL4sz4,0.7269,0.253,0.0,0.747,Fri Mar 30 19:18:06 +0000 2018,2018-03-30 19:18:06+00:00
468,@nytimes,32,Nearly all applicants for a visa to enter the U.S. will be asked to submit their social-media user names for the pa… https://t.co/CUnQHxELzC,0.0,0.0,0.0,1.0,Fri Mar 30 19:13:02 +0000 2018,2018-03-30 19:13:02+00:00
469,@nytimes,31,It currently takes 250 days to get an interview with the U.S. visa section in Russia. That will only get worse with… https://t.co/FcyA6lDsN2,-0.4767,0.0,0.124,0.876,Fri Mar 30 19:08:05 +0000 2018,2018-03-30 19:08:05+00:00
470,@nytimes,30,"RT @nytimesarts: Many scholars think Bach was a forward-looking, quasi-scientific thinker who had little or no genuine interest in traditio…",0.2682,0.137,0.088,0.775,Fri Mar 30 18:59:03 +0000 2018,2018-03-30 18:59:03+00:00
471,@nytimes,29,The founder of a crowdfunding website for school projects emailed the CEO of a cryptocurrency company with a propos… https://t.co/KvayQou55W,0.0,0.0,0.0,1.0,Fri Mar 30 18:52:05 +0000 2018,2018-03-30 18:52:05+00:00
472,@nytimes,28,"On the morning after the 2016 election, a group of ABC executives gathered to discuss what the Trump victory meant… https://t.co/cO0CDuBrUH",0.0,0.0,0.0,1.0,Fri Mar 30 18:44:04 +0000 2018,2018-03-30 18:44:04+00:00
473,@nytimes,27,An earlier tweet to an earlier version of this story was deleted. It should have clarified that Mr. Clark was shot… https://t.co/PPWn2biVex,0.0,0.0,0.0,1.0,Fri Mar 30 18:35:37 +0000 2018,2018-03-30 18:35:37+00:00
474,@nytimes,26,"Stephon Clark, the unarmed man who was shot by Sacramento police in his grandmother’s backyard, sparking protests t… https://t.co/J5dy6mSFu4",-0.2263,0.0,0.095,0.905,Fri Mar 30 18:34:10 +0000 2018,2018-03-30 18:34:10+00:00
475,@nytimes,25,"RT @jdelreal: NEWS: Stephon Clark’s family commissioned an independent autopsy, which found he was shot eight times from the back and side.…",0.0,0.0,0.0,1.0,Fri Mar 30 18:29:45 +0000 2018,2018-03-30 18:29:45+00:00
476,@nytimes,24,"These frogs ""used to be so abundant that you could barely walk without stepping on them."" Then came the fungus. https://t.co/rm6OwCEMmI",0.0,0.0,0.0,1.0,Fri Mar 30 18:28:02 +0000 2018,2018-03-30 18:28:02+00:00
477,@nytimes,23,"What NYT readers said about Roseanne Barr and the ""Roseanne"" reboot https://t.co/8mUPBy7N0R",0.0,0.0,0.0,1.0,Fri Mar 30 18:18:03 +0000 2018,2018-03-30 18:18:03+00:00
478,@nytimes,22,“This independent autopsy affirms that Stephon was not a threat to police and was slain in another senseless police… https://t.co/dL42DtERsy,0.4168,0.134,0.0,0.866,Fri Mar 30 18:14:52 +0000 2018,2018-03-30 18:14:52+00:00
479,@nytimes,21,"RT @tarangoNYT: Long before police shootings and protests in Ferguson, Mo., or Sacramento focused America’s attention on how the police tre…",0.1779,0.111,0.081,0.809,Fri Mar 30 18:08:01 +0000 2018,2018-03-30 18:08:01+00:00
480,@nytimes,20,@FrancesRobles Here's a link to the story: https://t.co/uLMTY95a3a,0.0,0.0,0.0,1.0,Fri Mar 30 17:55:40 +0000 2018,2018-03-30 17:55:40+00:00
481,@nytimes,19,"RT @FrancesRobles: EXCLUSIVE: New York Times has learned that Stephon Clark was shot eight times from behind or side, according to a privat…",0.3034,0.096,0.0,0.904,Fri Mar 30 17:52:03 +0000 2018,2018-03-30 17:52:03+00:00
482,@nytimes,18,"RT @NYTStyles: Nicole Parasina Basile wasn’t looking for a husband when she moved to Crown Heights, Brooklyn, in 2010, but that’s exactly w…",0.0,0.0,0.0,1.0,Fri Mar 30 17:48:03 +0000 2018,2018-03-30 17:48:03+00:00
483,@nytimes,17,"RT @nytimesworld: No other country was as efficient at killing its Jews as Lithuania, where not only did 96 percent perish, but the victims…",-0.34,0.07,0.158,0.772,Fri Mar 30 17:38:03 +0000 2018,2018-03-30 17:38:03+00:00
484,@nytimes,16,The real marvel of Mexico’s avocado trade is not so much its size as the speed of its sudden growth https://t.co/mMDHpdM624,0.6597,0.221,0.0,0.779,Fri Mar 30 17:28:03 +0000 2018,2018-03-30 17:28:03+00:00
485,@nytimes,15,The IRS is urging people to do a “paycheck checkup” to make sure they're having their employers withhold the correc… https://t.co/kBwBqM5sgB,0.3182,0.108,0.0,0.892,Fri Mar 30 17:18:02 +0000 2018,2018-03-30 17:18:02+00:00
486,@nytimes,14,"RT @nytimesarts: Kate Mara on her new movie “Chappaquiddick”: “Like a lot of people, I’m fascinated with the Kennedys and their history and…",0.4767,0.129,0.0,0.871,Fri Mar 30 17:08:04 +0000 2018,2018-03-30 17:08:04+00:00
487,@nytimes,13,"RT @NYTStyles: The Wing is under investigation for discrimination, but honestly ... that's only gotten it more press. https://t.co/uHGB7sVY…",0.6124,0.182,0.0,0.818,Fri Mar 30 16:58:02 +0000 2018,2018-03-30 16:58:02+00:00
488,@nytimes,12,"In college basketball, Catholic schools have long punched well above their weight. The reasons stretch back a centu… https://t.co/wJkwuvDZRS",0.2732,0.11,0.0,0.89,Fri Mar 30 16:48:03 +0000 2018,2018-03-30 16:48:03+00:00
489,@nytimes,11,"RT @dgelles: Cash may be king, but it's no longer essential. 

I've gone cashless. My essay here: 
https://t.co/laHrQD9j1F",-0.4215,0.0,0.141,0.859,Fri Mar 30 16:38:07 +0000 2018,2018-03-30 16:38:07+00:00
490,@nytimes,10,The midterm elections will determine the political script for the rest of President Trump’s first term. And Pennsyl… https://t.co/ZpZGFxjunA,0.0,0.0,0.0,1.0,Fri Mar 30 16:28:05 +0000 2018,2018-03-30 16:28:05+00:00
491,@nytimes,9,"Puerto Ricans are trickling back to the island. They must come to terms with a Puerto Rico that is still crippled,… https://t.co/Wml9x3rYyw",-0.0516,0.0,0.057,0.943,Fri Mar 30 16:18:03 +0000 2018,2018-03-30 16:18:03+00:00
492,@nytimes,8,Hope Hicks has left the building. Those who remain are wondering what happens now. https://t.co/ds3NJlS4i8,0.4404,0.172,0.0,0.828,Fri Mar 30 16:08:02 +0000 2018,2018-03-30 16:08:02+00:00
493,@nytimes,7,"In Opinion

Alex Wagner writes: ""Racially speaking, the United States is 0% Hispanic. This is confusing — especiall… https://t.co/kzJaxIOguf",0.2263,0.135,0.092,0.773,Fri Mar 30 15:58:04 +0000 2018,2018-03-30 15:58:04+00:00
494,@nytimes,6,A California judge’s ruling would require cancer warning labels on coffee. The coffee industry is considering how t… https://t.co/1GJ1f9b3Mj,-0.7783,0.0,0.298,0.702,Fri Mar 30 15:48:06 +0000 2018,2018-03-30 15:48:06+00:00
495,@nytimes,5,"""That’s how I ended up losing my virginity on a fourth date with a middle-school teacher that I didn’t even particu… https://t.co/Dk0vk6HRT2",-0.3818,0.0,0.133,0.867,Fri Mar 30 15:38:02 +0000 2018,2018-03-30 15:38:02+00:00
496,@nytimes,4,Breaking News: What was billed as a peaceful protest along Gaza's border with Israel turned bloody. The Israeli mil… https://t.co/RVW9kEuN82,-0.1779,0.133,0.203,0.664,Fri Mar 30 15:31:03 +0000 2018,2018-03-30 15:31:03+00:00
497,@nytimes,3,"There’s been talk of bankruptcy swirling around Gibson, the Nashville-based guitar company. What happened? https://t.co/cOVKNf2Wbm",0.0,0.0,0.0,1.0,Fri Mar 30 15:28:03 +0000 2018,2018-03-30 15:28:03+00:00
498,@nytimes,2,A Russian man accused of hacking 3 American tech companies in 2012 has been extradited to the U.S. https://t.co/MnltMkO1Oe,-0.296,0.0,0.121,0.879,Fri Mar 30 15:18:07 +0000 2018,2018-03-30 15:18:07+00:00
499,@nytimes,1,"RT @jodikantor: Six months ago, @ronlieber wrote about teachers and firefighters being seriously screwed by a government student loan progr…",-0.5994,0.0,0.224,0.776,Fri Mar 30 15:08:06 +0000 2018,2018-03-30 15:08:06+00:00
